id,title,year,rating,rating_category,processed_text,title_length
321793,Crazy Cukkad Family,2015,5.854968117,Bad,crazy cukkad family,19
934747,Mister Mummy,2022,5.2,Neutral,mister mummy,12
302466,Dil Hi Dil Mein,2000,6,Neutral,dil hi dil mein,15
421927,31st October,2016,7,Bad,october,12
71481,404: Error Not Found,2011,5.9,Neutral,error found,20
1014060,Zwigato,2023,6.5,Neutral,zwigato,7
688909,Breast Tax,2018,5.41460658,Bad,breast tax,10
49496,Aashiq Banaya Aapne,2005,4.2,Bad,aashiq banaya aapne,19
198343,Narsimha,1991,4.9,Neutral,narsimha,8
494255,Maahir,1996,6.454481504,Bad,maahir,6
331695,Shaadi Ka Laddoo,2004,6.13465711,Bad,shaadi ka laddoo,16
543735,Ashanti,1982,10,Good,ashanti,7
1092654,Gaslight,2023,5.4,Neutral,gaslight,8
208540,Once Upon a Time in Mumbai Dobaara!,2013,5.3,Neutral,upon time mumbai dobaara,35
131242,Jagte Raho,1956,5.9,Neutral,jagte raho,10
160243,Oh Darling! Yeh Hai India!,1995,4.8,Neutral,oh darling yeh hai india,26
428227,Motu Patlu: King of Kings,2016,9,Good,motu patlu king king,25
517101,Nishant Tanwar : Dilli Se Hoon B*@!%D,2018,6,Neutral,nishant tanwar dilli se hoon b,37
965653,Khuda Haafiz Chapter 2: Agni Pariksha,2022,6.6,Neutral,khuda haafiz chapter agni pariksha,37
1085572,The World of Mirzapur,2020,6.783687151,Bad,world mirzapur,21
705701,Gangs of Wasseypur - Making Uncut -  The Roots of Revenge from Wasseypur,2013,8.5,Good,gang wasseypur making uncut root revenge wasseypur,72
351159,Bond 303,1985,6.447335568,Bad,bond,8
1014607,Ranveer Ching Returns,2016,6.887786829,Bad,ranveer ching return,21
849864,27-Sep,2021,5.5,Neutral,,6
99106,Mahakaal,1994,6.2,Neutral,mahakaal,8
280240,Ghar Sansar,1986,5,Neutral,ghar sansar,11
97350,Agni Varsha,2002,3,Bad,agni varsha,11
780381,Blind,2023,4.5,Neutral,blind,5
1022469,Shiv Shastri Balboa,2023,5,Neutral,shiv shastri balboa,19
460503,Biswa Kalyan Rath : Biswa Mast Aadmi,2017,7.2,Good,biswa kalyan rath biswa mast aadmi,36
353809,Swami Vivekananda,1998,5.860655125,Bad,swami vivekananda,17
150108,Journey Beyond Three Seas,1957,6.8,Neutral,journey beyond three sea,25
423250,Kagaar,2003,6,Neutral,kagaar,6
159645,Awwal Number,1990,6.3,Neutral,awwal number,12
64880,Tum Bin,2001,7.4,Good,tum bin,7
788348,India Lockdown,2022,4.5,Neutral,india lockdown,14
393363,Parivaar,1987,8,Good,parivaar,8
103680,Will You Marry Me?,2012,7,Bad,marry,18
634304,"Do Paise Ki Dhoop, Chaar Aane Ki Baarish",2009,6,Neutral,paisa ki dhoop chaar aane ki baarish,40
87168,Albert Pinto Ko Gussa Kyoon Aata Hai,1981,6.2,Neutral,albert pinto ko gussa kyoon aata hai,36
911360,420 IPC,2021,6.554346192,Bad,ipc,7
1065835,The Ladykiller,2023,6.821802651,Bad,ladykiller,14
859954,Jee Le Zaraa,,6.987493988,Bad,jee le zaraa,12
499729,Shukriyaa,1988,5.186889196,Bad,shukriyaa,9
458654,Suryaputra Mahavir Karna,,6.224130098,Bad,suryaputra mahavir karna,24
171195,Woh Kaun Thi,1964,7.3,Good,woh kaun thi,12
276014,Qahar,1997,5.1,Neutral,qahar,5
1109086,War 2,2025,6.853708395,Bad,war,5
669480,A Rifle and a Bag,2020,5,Neutral,rifle bag,17
913532,Mere Desh Ki Dharti,2022,7.2,Good,mere desh ki dharti,19
52899,Isi Life Mein,2010,5.5,Neutral,isi life mein,13
410336,Bairaag,1976,10,Good,bairaag,7
307590,Same Night Again,1980,7,Bad,night,16
465074,Himalay Putra,1997,6.3,Neutral,himalay putra,13
661412,Vicky Velingkar,2019,5.960575653,Bad,vicky velingkar,15
692164,Bidesiya,1963,5.282895511,Bad,bidesiya,8
218710,The Camp,2010,6.615207464,Bad,camp,8
755997,Zahreela,2001,5.841911343,Bad,zahreela,8
869019,Dil Do,2020,5.409861227,Bad,dil,6
794819,Rashmi Rocket,2021,7.6,Good,rashmi rocket,13
919730,Miss India: The Mystery,2003,6.144957784,Bad,miss india mystery,23
1182368,1080 – The Legacy of Mahaveer,2023,5.24040943,Bad,legacy mahaveer,29
977673,Thai Massage,2022,5.6,Neutral,thai massage,12
449627,Tadka,2022,6.8,Neutral,tadka,5
212502,Ek Aur Ek Gyarah: By Hook or by Crook,2003,6,Neutral,ek aur ek gyarah hook crook,37
108199,Naseem,1995,7,Bad,naseem,6
465958,Radha Ka Sangam,1992,5.215203516,Bad,radha ka sangam,15
141139,Krishna and Kamsa,2012,8,Good,krishna kamsa,17
213852,Maang Bharo Sajana,1980,10,Good,maang bharo sajana,18
59368,Shaapit,2010,5.2,Neutral,shaapit,7
784940,Good Luck Jerry,2022,5.4,Neutral,good luck jerry,15
491627,5 Weddings,2018,5.9,Neutral,wedding,10
1066714,Main Atal Hoon,2024,5.839911711,Bad,main atal hoon,14
651800,Little Singham: Mahabali,2019,6.112887333,Bad,little singham mahabali,24
598849,Mallika,2019,5.650938472,Bad,mallika,7
1000438,Emergency,,6.453918029,Bad,emergency,9
1169537,Lahore 1947,2025,6.734990067,Bad,lahore,11
825685,No Means No,2024,6.361293133,Bad,mean,11
665685,Jhund,2022,6.7,Neutral,jhund,5
504389,Fauji,1995,5.480065415,Bad,fauji,5
177667,Kasme Vaade,1978,6.7,Neutral,kasme vaade,11
260318,Gang Of Ghosts,2014,4,Bad,gang ghost,14
915867,Forensic,2022,4.3,Bad,forensic,8
94970,The Deliverance,1981,6.3,Neutral,deliverance,15
674723,Sheer Qorma,2021,5.109162498,Bad,sheer qorma,11
509747,Man Pasand,1980,5.504729638,Bad,man pasand,10
79876,Miley Naa Miley Hum,2011,4,Bad,miley naa miley hum,19
443366,Mera Lahoo,1987,5.496900579,Bad,mera lahoo,10
507645,Daata,1989,7.5,Good,daata,5
523212,Meri Life Mein Uski Wife,2009,6.79027339,Bad,meri life mein uski wife,24
306136,Bandie,1978,6,Neutral,bandie,6
888839,Jumma Chumma In London,1991,6.947251164,Bad,jumma chumma london,22
32866,Accident On Hill Road,2009,2,Bad,accident hill road,21
396243,Koochie Koochie Hota Hai,,6.501917978,Bad,koochie koochie hota hai,24
496056,Juice,2017,7.2,Good,juice,5
1054569,Zakir Khan: Tathastu,2022,8.8,Good,zakir khan tathastu,20
203110,Who is Anthony?,2006,5.6,Neutral,anthony,15
1163180,Rakshak - India's Braves,2023,6,Neutral,rakshak india brave,24
678798,Door Ke Darshan,2020,5.1,Neutral,door ke darshan,15
330380,Shy Girl,1971,6,Neutral,shy girl,8
791009,Tuesdays And Fridays,2021,5,Neutral,tuesday friday,20
967344,Startup,2024,6.650163669,Bad,startup,7
341368,Mumbai 125 KM,2014,4,Bad,mumbai km,13
545576,Namdev Bhau in Search of Silence,2018,6.5,Neutral,namdev bhau search silence,32
18609,Shaurya,2008,6.7,Neutral,shaurya,7
1014613,Captain Ching Rises,2018,6.839370142,Bad,captain ching rise,19
194433,Home Delivery,2005,4,Bad,home delivery,13
71296,Jis Desh Mein Ganga Behti Hai,1960,5.8,Neutral,ji desh mein ganga behti hai,29
726821,Pyaar Actually,2018,5.963006841,Bad,pyaar actually,14
23130,15 Park Avenue,2006,6.3,Neutral,park avenue,14
423194,Mantra,2017,7.3,Good,mantra,6
83898,Zindaggi Rocks,2006,4.5,Neutral,zindaggi rock,14
617804,Mighty Raju Rio Calling,2014,1,Bad,mighty raju rio calling,23
844710,Collar Bomb,2021,4,Bad,collar bomb,11
304302,Lok Parlok,1979,4,Bad,lok parlok,10
64049,Yeh Teraa Ghar Yeh Meraa Ghar,2001,5.5,Neutral,yeh teraa ghar yeh meraa ghar,29
942058,Tehran,2024,6.450716041,Bad,tehran,6
272334,Zamaane ko Dikhana hai,1981,5,Neutral,zamaane ko dikhana hai,22
681227,Firrkie,2020,6.945724585,Bad,firrkie,7
658767,Intercourse,2019,6,Neutral,intercourse,11
693841,Nikamma,2022,4.4,Bad,nikamma,7
376541,Charanon Ki Saugandh,1988,10,Good,charanon ki saugandh,20
85047,"London, Paris, New York",2012,5.2,Neutral,london paris new york,23
1057228,The Y,2023,2,Bad,,5
20192,Aloo Chaat,2009,4.9,Neutral,aloo chaat,10
232706,Laila-Majnu,1976,5,Neutral,,11
97027,Joggers Park,2003,4,Bad,jogger park,12
472471,Sniff!!!,2017,8.3,Good,sniff,8
1145110,King,2025,5.779927448,Bad,king,4
590803,Pap Aur Punya,1974,5.93586123,Bad,pap aur punya,13
473061,Nachnewale Gaanewale,1991,5.872313202,Bad,nachnewale gaanewale,20
271484,Beti No. 1,2000,3.5,Bad,beti,10
185132,Mere Hamdam Mere Dost,1968,8.5,Good,mere hamdam mere dost,21
384993,Hum Se Badkar Kaun,1981,4,Bad,hum se badkar kaun,18
346068,Rakhwala,1989,4,Bad,rakhwala,8
140862,3 Bachelors,2012,9,Good,bachelor,11
494211,3 Storeys,2018,7,Bad,storey,9
478474,Jai Maa Vaishno Devi,1994,5.625706024,Bad,jai maa vaishno devi,20
603540,#Gadhvi (He thought he was Gandhi),2019,6.279807278,Bad,gadhvi thought gandhi,34
343986,Insaaf Ki Devi,1992,10,Good,insaaf ki devi,14
213195,Raaj Tilak,1984,6.653073367,Bad,raaj tilak,10
1065426,Metro... In Dino,2024,6.94866014,Bad,metro dino,16
211276,Dahek A Burning Passion,1999,4,Bad,dahek burning passion,23
920096,Mysteries Shaque,2004,6.22382244,Bad,mystery shaque,16
140883,Prahaar,1991,7.9,Good,prahaar,7
870631,COVID-19: India's War Against The Virus,2020,5.105002649,Bad,india war virus,39
1147897,Ishq-e-Nadaan,2023,5.3,Neutral,,13
71069,Bhindi Baazaar Inc,2011,6.8,Neutral,bhindi baazaar inc,18
510832,The Coffin Maker,2013,5.514273447,Bad,coffin maker,16
342876,Gundagardi,1997,5.101729836,Bad,gundagardi,10
684218,Talak! Talak! Talak!,2019,5.993196594,Bad,talak talak talak,20
253707,Tumsa Nahin Dekha: A Love Story,2004,6.7,Neutral,tumsa nahin dekha love story,31
499110,Kyaa Dil Ne Kahaa,2002,4,Bad,kyaa dil ne kahaa,17
790019,Sanak,2021,6.1,Neutral,sanak,5
743239,Agni Rekha,1973,5.853694088,Bad,agni rekha,10
567895,Balak,1969,4,Bad,balak,5
340722,The Hangman,2010,5.662545174,Bad,hangman,11
406488,A Twist in Love,2005,6.3,Neutral,twist love,15
427386,Ishq Junoon,2016,5.552824994,Bad,ishq junoon,11
851449,Needs,2020,5.601687454,Bad,need,5
300925,Ankhiyon Ke Jharokhon Se,1978,6.307058298,Bad,ankhiyon ke jharokhon se,24
127772,Aap Ke Deewane,1980,4,Bad,aap ke deewane,14
307986,Humlaa,1992,6.103232403,Bad,humlaa,6
848997,Good Luck,2018,5.839415877,Bad,good luck,9
648965,Ghatothkach - Master of Magic,2008,10,Good,ghatothkach master magic,29
308272,Zulm Ki Hukumat,1992,5.343170119,Bad,zulm ki hukumat,15
705203,Falak,1988,10,Good,falak,5
331389,Meri Adalat,1984,6.832977278,Bad,meri adalat,11
573071,Rajwade and Sons,2015,6.5,Neutral,rajwade son,16
911154,Shabaash Mithu,2022,6,Neutral,shabaash mithu,14
1026792,Nazar Andaaz,2022,5.5,Neutral,nazar andaaz,12
817990,Antim Nyay,1993,4,Bad,antim nyay,10
563778,Zakir Khan: Kaksha Gyarvi,2018,7.2,Good,zakir khan kaksha gyarvi,25
178476,3G,2013,3.5,Bad,,2
372842,Even Red Can Be Sad,2015,10,Good,even red sad,19
862717,Helmet,2021,6,Neutral,helmet,6
899439,Velle,2021,7,Bad,velle,5
318174,Chirag,1969,6.742884727,Bad,chirag,6
801103,Sher-E-Hindustan,1998,6.796651303,Bad,,16
612059,Taj Mahal: An Eternal Love Story!,2005,5.826688584,Bad,taj mahal eternal love story,33
55627,100 Days,1991,5.5,Neutral,day,8
35454,A Throw of Dice,1929,6.2,Neutral,throw dice,15
599969,Zameer: The Awakening of a Soul,1997,6.436564819,Bad,zameer awakening soul,31
921410,Waah Zindagi,2021,9,Good,waah zindagi,12
302718,Beqabu,1996,8,Good,beqabu,6
953703,Motu Patlu Dangerous Road Trip in Switzerland,2020,9,Good,motu patlu dangerous road trip switzerland,45
298552,Aas Paas,1981,6.5,Neutral,aa paas,8
307610,Pyasi Shaam,1969,5.874058801,Bad,pyasi shaam,11
515694,Prem Parbat,1973,5.191628059,Bad,prem parbat,11
1146944,Spirit of the Mountains,2023,10,Good,spirit mountain,23
1146210,Housefull 5,2025,5.180648745,Bad,housefull,11
980165,Karma Strikes,2023,5.855118242,Bad,karma strike,13
941728,Ferrous,2022,6.293473729,Bad,ferrous,7
940258,The Daughter,2022,6.595182609,Bad,daughter,12
842361,Invisible Demons,2021,6,Neutral,invisible demon,16
769934,Aurat Aurat Aurat,1996,6.751719201,Bad,aurat aurat aurat,17
692156,O Mother Ganga I Will Offer You a Yellow Cloth,,5.581700492,Bad,mother ganga offer yellow cloth,46
656908,Ramayan,,5.335855178,Bad,ramayan,7
656208,Dostana 2,,5.417625405,Bad,dostana,9
628864,Tyaag,1977,5.284156398,Bad,tyaag,5
618998,Pyar Diwana,1972,6.978710475,Bad,pyar diwana,11
514727,Dil-E-Nadaan,1982,5.551835996,Bad,,12
504391,Chaitali,1975,5.834914714,Bad,chaitali,8
461808,Teaspoon,,8,Good,teaspoon,8
406847,Gullu Dada 4,2013,4,Bad,gullu dada,12
342701,Chaar Cutting,2015,5.816734958,Bad,chaar cutting,13
276231,Deedar-E-Yaar,1982,10,Good,,13
247472,Saare Jahaan Se Mehnga,2013,7,Bad,saare jahaan se mehnga,22
101834,Pavitra Papi,1970,10,Good,pavitra papi,12
59904,The Train: Some Lines Shoulder Never Be Crossed...,2007,3.8,Bad,train line shoulder never crossed,50
1019638,Faraaz,2023,4.4,Bad,faraaz,6
82177,Aaj Ki Taaza Khabar,1973,6.3,Neutral,aaj ki taaza khabar,19
915865,Mrs. Undercover,2023,5.1,Neutral,undercover,15
161416,Majhdhaar,1996,4,Bad,majhdhaar,9
257620,Kali Salwar,2002,5.7,Neutral,kali salwar,11
388312,My Own Sky,2007,5.594577735,Bad,sky,10
318115,Sherni,1988,10,Good,sherni,6
305323,Mera Dharam,1986,6.898395975,Bad,mera dharam,11
214742,Untouchable Girl,1936,5,Neutral,untouchable girl,16
320483,Do Bachche Dus Haath,1972,6.92778564,Bad,bachche dus haath,20
1033878,Tara vs Bilal,2022,4.6,Neutral,tara v bilal,13
197804,The Legend of Buddha,2004,7.8,Good,legend buddha,20
926057,Kapil Sharma: I'm Not Done Yet,2022,6.1,Neutral,kapil sharma done yet,30
413588,Rock On 2,2016,4.5,Neutral,rock,9
499679,Old Iss Gold,2007,5.573270012,Bad,old i gold,12
166253,Pyaar Tune Kya Kiya,2001,6,Neutral,pyaar tune kya kiya,19
942414,Yatri Kripya Dhyan De,2022,6.177003787,Bad,yatri kripya dhyan de,21
213855,Jamai Raja,1990,5.7,Neutral,jamai raja,10
298787,3 A.M,2014,3.8,Bad,,5
249341,The Bypass,2003,5,Neutral,bypass,10
347712,Inaam Dus Hazaar,1987,10,Good,inaam dus hazaar,16
943642,The Influence of Love,1922,5.306869038,Bad,influence love,21
304088,Benaam Badsha,1991,6,Neutral,benaam badsha,13
1083241,VD18,2024,5.841442951,Bad,,4
128082,The Strange Fate of Arvind Desai,1978,5.6,Neutral,strange fate arvind desai,32
97472,Pyaar Ishq Aur Mohabbat,2001,5.1,Neutral,pyaar ishq aur mohabbat,23
879371,Khanjar (The Knife),2003,7.5,Good,khanjar knife,19
465007,Babuji Ek Ticket Bambai,2017,6.689534851,Bad,babuji ek ticket bambai,23
257573,Mind of Clay,1985,5.5,Neutral,mind clay,12
1082856,Who Am I?,2023,9,Good,,9
988558,Patrani,1956,6.552422879,Bad,patrani,7
1199824,A Few Things I Know About Her,2002,5.887611728,Bad,thing know,29
1084031,Chhorii 2,,6.849546029,Bad,chhorii,9
464441,Khoon Khoon,1973,3.8,Bad,khoon khoon,11
1129970,Family - A Made at Home Short Film,2020,6.630118906,Bad,family made home short film,34
951015,Lovers,,5.693866344,Bad,lover,6
385436,Farz Aur Kanoon,1982,5.986613762,Bad,farz aur kanoon,15
788944,Atithi Bhooto Bhava,2022,9,Good,atithi bhooto bhava,19
616685,Zakhmi Sipahi,1995,5.181401015,Bad,zakhmi sipahi,13
488445,Dark Wind,2017,7.8,Good,dark wind,9
305853,Rukhsat,1988,10,Good,rukhsat,7
272666,Trikal,1985,8.8,Good,trikal,6
1078814,Yugantar,2025,6.08079535,Bad,yugantar,8
1045931,The Crew,,6.354308336,Bad,crew,8
308200,Insaaf Ka Tarazu,1980,7.5,Good,insaaf ka tarazu,16
485329,Buddha.mov,2017,5.3,Neutral,,10
1114628,COAT,2023,5.36566318,Bad,coat,4
274746,Woodstock Villa,2008,10,Good,woodstock villa,15
1064356,All India Rank,2024,5.531395347,Bad,india rank,14
305894,Sanam Harjai,1995,6.276080723,Bad,sanam harjai,12
698436,Tryst With Destiny,2020,6.244959165,Bad,tryst destiny,18
499740,Bulundi,1981,4,Bad,bulundi,7
403755,Escape From Taliban,2003,5.376178461,Bad,escape taliban,19
442992,Dilli Ka Thug,1958,6.230875852,Bad,dilli ka thug,13
310735,Mohabbat Ke Dushman,1988,10,Good,mohabbat ke dushman,19
302471,Dhaal,1997,10,Good,dhaal,5
849740,Call Girl,2020,10,Good,call girl,9
154937,Kismat Love Paisa Dilli,2012,6,Neutral,kismat love paisa dilli,23
302963,From Sydney with Love,2012,6.157606207,Bad,sydney love,21
391730,Swarg Yahan Narak Yahan,1991,6.700895683,Bad,swarg yahan narak yahan,23
868642,Kya Meri Sonam Gupta Bewafa Hai?,2021,6,Neutral,kya meri sonam gupta bewafa hai,32
814205,The Intern,,5.94901074,Bad,intern,10
117135,Darwaaza Bandh Rakho,2006,5.5,Neutral,darwaaza bandh rakho,20
54352,Two Acres of Land,1953,8,Good,two acre land,17
253709,Enemmy,2013,8,Good,enemmy,6
506808,Purdah,2018,10,Good,purdah,6
331311,Farishtay,1991,4.7,Neutral,farishtay,9
884805,Heera,1973,6.365960493,Bad,heera,5
360164,Fun aur Masti,2007,6,Neutral,fun aur masti,13
302933,Stuntman,1994,6.105163696,Bad,stuntman,8
505682,Karamdaata,1986,10,Good,karamdaata,10
410282,Taraana,1979,5,Neutral,taraana,7
590351,72 Hours: Martyr Who Never Died,2019,4.3,Bad,hour martyr never died,31
192417,Lovesongs,2008,5,Neutral,lovesongs,9
561339,Daanveer,1996,9,Good,daanveer,8
856198,Teddy,2020,6.711188979,Bad,teddy,5
1029441,Aye Zindagi,2022,6.473698115,Bad,aye zindagi,11
316841,Chaloo Movie,2011,6.5,Neutral,chaloo movie,12
1141821,Giddh (The Scavenger),2023,6.228033223,Bad,giddh scavenger,21
1038487,Aazam - Rise of a New Don,2023,5.235780962,Bad,aazam rise new,25
231799,Razia Sultan,1983,6.5,Neutral,razia sultan,12
505927,Zor,1998,9,Good,zor,3
346911,Diya Aur Toofan,1995,8.5,Good,diya aur toofan,15
883173,Aafat-e-Ishq,2021,4,Bad,,12
489856,Murder at Koh E Fiza,2022,5.237013277,Bad,murder koh e fiza,20
1091609,Dada Lakhmi,2022,10,Good,dada lakhmi,11
307349,Jal Bin Machhli Nritya Bin Bijli,1971,5.108889314,Bad,jal bin machhli nritya bin bijli,32
384344,Tere Bin Laden Dead or Alive,2016,4.8,Neutral,tere bin laden dead alive,28
150979,Mere Dost Picture Abhi Baki Hai,2012,3.5,Bad,mere dost picture abhi baki hai,31
849783,Lonely Girl,2020,6.132461216,Bad,lonely girl,11
541411,Wajahh: A Reason to Kill,2004,10,Good,wajahh reason kill,24
83314,Saajan Ki Saheli,1981,5.3,Neutral,saajan ki saheli,16
302546,Mard Ki Zabaan,1987,5.347437954,Bad,mard ki zabaan,14
1192935,Mr. & Mrs. Mahi,2024,6.497607712,Bad,mahi,15
874539,The Rapist,2021,6.088643032,Bad,rapist,10
911850,Shakka,1981,5.432402537,Bad,shakka,6
570255,Holiday,2006,4,Bad,holiday,7
409240,President,1937,5,Neutral,president,9
1159983,Influencer Life,2023,3,Bad,influencer life,15
745065,Tumhari Kasam,1978,5.503015645,Bad,tumhari kasam,13
1059007,Agra,2023,5.931877224,Bad,agra,4
330149,Yun Hota To Kya Hota,2006,6.2,Neutral,yun hota kya hota,20
114433,Haré Rama Haré Krishna,1971,5.8,Neutral,haré rama haré krishna,22
892724,Squad,2021,5.796621746,Bad,squad,5
150859,Chhota Bheem And The Curse of Damyaan,2012,6.5,Neutral,chhota bheem curse damyaan,37
163415,Delhii Heights,2007,5,Neutral,delhii height,14
1173033,Yeh Shaadi Nahi Ho Sakti,2023,5,Neutral,yeh shaadi nahi ho sakti,24
340775,Indrajeet,1991,6,Neutral,indrajeet,9
1156337,One Friday Night,2023,4.3,Bad,one friday night,16
685121,Meherbaan,1993,6,Neutral,meherbaan,9
673719,Time Machine,2016,5.872848811,Bad,time machine,12
1021511,Asha and Jyoti,1984,6.102734872,Bad,asha jyoti,14
413901,Heera Panna,1973,5,Neutral,heera panna,11
300141,Ghatothkach 2,2014,5.82697855,Bad,ghatothkach,13
317216,Aakhri Dao,1958,6.183210513,Bad,aakhri dao,10
499244,Ram Shastra,1995,5.528822113,Bad,ram shastra,11
107927,Surkhiyaan,1985,5.856021774,Bad,surkhiyaan,10
925695,Sorry Bhaisaab,2021,6.312996003,Bad,sorry bhaisaab,14
1093969,Awara Paagal Deewana 2,,5.579635833,Bad,awara paagal deewana,22
885210,Gorkha,,6.448636857,Bad,gorkha,6
670217,Mohini,1995,6.703649797,Bad,mohini,6
604044,Ghar Parivaar,1991,5.988145402,Bad,ghar parivaar,13
303923,Saajan Ki Baahon Mein,1995,2.7,Bad,saajan ki baahon mein,21
862508,Badnaam,2021,6.790338394,Bad,badnaam,7
585836,15-Aug,2019,7.3,Good,,6
300919,Annadata,1972,6,Neutral,annadata,8
1078143,Black Sunshine Baby,2023,2,Bad,black sunshine baby,19
759428,Karamyudh,1985,10,Good,karamyudh,9
352847,Gola Barood,1989,5.920041196,Bad,gola barood,11
81150,Rules - Pyaar Ka Superhit Formula,2003,4.5,Neutral,rule pyaar ka superhit formula,33
876397,Gateway of India,1957,5.41877371,Bad,gateway india,16
557628,The Gold-Laden Sheep and The Sacred Mountain,2019,8.5,Good,sheep sacred mountain,44
261944,Shudra: The Rising,2012,4.8,Neutral,shudra rising,18
509813,Karmayogi,1978,6.215294726,Bad,karmayogi,9
473081,Pyaar Ka Saaya,1991,6,Neutral,pyaar ka saaya,14
1187619,Black Magic,2024,6.117909985,Bad,black magic,11
1136169,I Love You,2023,4.3,Bad,love,10
1069567,Lakadbaggha,2023,7.3,Good,lakadbaggha,11
840627,Aalas Motaapa Ghabraahat,2021,8.5,Good,aalas motaapa ghabraahat,24
1215951,Diamond Singh Aam Aadmi,2024,6.718963261,Bad,diamond singh aam aadmi,23
1196317,Lakeerein,2023,5.557666242,Bad,lakeerein,9
305769,Trip to Bhangarh,2014,3.7,Bad,trip bhangarh,16
240979,Jawani Diwani,1972,5,Neutral,jawani diwani,13
104302,Anokha Rishta,1986,4.5,Neutral,anokha rishta,13
515665,Ye Dil Kisko Doon,1963,10,Good,ye dil kisko doon,17
309467,Ansh,2002,7,Bad,ansh,4
118079,Aan,1952,5.4,Neutral,aan,3
363192,The Legend of Michael Mishra,2016,6.8,Neutral,legend michael mishra,28
578285,Rubaru Roshni,2019,7.7,Good,rubaru roshni,13
885588,The Case,2021,6.517244587,Bad,case,8
496562,Sar Kati Laash,1999,5.157275131,Bad,sar kati laash,14
985629,Do Ajnabee,2023,5.341317845,Bad,ajnabee,10
320803,Hum Kaun Hai,2004,10,Good,hum kaun hai,12
326490,Bloody Isshq,2013,4,Bad,bloody isshq,12
1187657,Victor,2023,6.312040433,Bad,victor,6
216696,Yahaan,2005,5,Neutral,yahaan,6
446861,Adhe Adhure,2014,6.770027501,Bad,adhe adhure,11
300950,Control Bhaji Control,2014,5.638928316,Bad,control bhaji control,21
25803,Amal,2007,7.6,Good,amal,4
761510,Pepper Chicken,2020,6.648433194,Bad,pepper chicken,14
428337,Dark Chocolate,2016,4.8,Neutral,dark chocolate,14
306394,Hanste Zakhm,1973,6.539391251,Bad,hanste zakhm,12
306174,Meri Surat Teri Ankhen,1963,5.440173234,Bad,meri surat teri ankhen,22
286949,Yaadon Ki Kasam,1985,7.5,Good,yaadon ki kasam,15
381898,Ek Musafir Ek Hasina,1962,7,Bad,ek musafir ek hasina,20
801337,Chhatrabhang,1976,10,Good,chhatrabhang,12
783598,The Goal,1999,6.538233196,Bad,goal,8
60239,Tahaan,2008,7,Bad,tahaan,6
1148402,Ghuspaith: Between Borders,2023,6.588382387,Bad,ghuspaith border,26
433828,Tum... Ho Na!,2005,4.5,Neutral,tum ho na,13
129652,Jhutha Sach,1984,7,Bad,jhutha sach,11
947384,Badrinath Yatra,1967,6.232455326,Bad,badrinath yatra,15
743243,Kanoon Kya Karega,1984,6.254474902,Bad,kanoon kya karega,17
737508,Nakkash,2019,6.462773388,Bad,nakkash,7
393429,Hera Pheri 3,,5.497248213,Bad,hera pheri,12
